produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
GAMIT                    ;500 G/L CLOMAZONA IS;4039;MS        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;39,0
GAMIT                    ;NÃO INFORMADO       ;5615;TO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;149,3
GAMIT                    ;NÃO INFORMADO       ;5615;TO        ;NORTE          ;2026;2;PREÇO PAGO PELO PRODUTOR                                    ;149,3
GAMIT                    ;500 G/L CLOMAZONA IS;4039;MS        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;54,28
GAMIT                    ;NÃO INFORMADO       ;5615;PR        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;78,0
GAMIT                    ;NÃO INFORMADO       ;5615;TO        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;149,3
GAMIT 360 CS             ;CS 360 G/L CLOMAZINE;10506;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;85,0
GAMIT 360 CS             ;CS 360 G/L CLOMAZINE;10506;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;97,0
GAMIT 360 CS             ;CS 360 G/L CLOMAZINE;10506;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;99,0
GAMIT 360 CS             ;CS 360 G/L CLOMAZINE;10506;RS        ;SUL            ;2026;4;PREÇO PAGO PELO PRODUTOR                                    ;98,0
GAMIT STAR               ;800 G/L CLOMAZONA FM;13299;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;82,65
GAMIT STAR               ;800 G/L S-METOLACLOR;10097;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;110,71
GAMIT STAR               ;800 G/L S-METOLACLOR;10097;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;114,99
GANCHO DE COLETA         ;NÃO INFORMADO       ;13160;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;28,0
GANCHO DE COLETA         ;NÃO INFORMADO       ;13160;PB        ;NORDESTE       ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;30,0
GARFO DESOPERCULADOR     ;APICULTURA          ;13049;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;40,0
GARFO PARA TRANSPORTE    ;NÃO INFORMADO       ;8571;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;2817,0
GARFO PARA TRANSPORTE    ;PARA PÁ CARREGADEIRA;12535;GO        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;8500,0
GARFO PARA TRANSPORTE    ;4 PONTAS PARA PÁ CAR;13599;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;33819,0
GARRAFA                  ;5 L                 ;13165;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;73,5
GASOLINA                 ;NÃO INFORMADO       ;4421;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;6,35
GASOLINA                 ;NÃO INFORMADO       ;4421;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;6,91
GASOLINA                 ;NÃO INFORMADO       ;4421;RO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;6,84
GASOLINA                 ;NÃO INFORMADO       ;4421;AM        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;7,49
GASOLINA                 ;NÃO INFORMADO       ;4421;PA        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;7,67
GASOLINA                 ;NÃO INFORMADO       ;4421;PA        ;NORTE          ;2026;5;PREÇO PAGO PELO PRODUTOR                                    ;9,0
GASOLINA                 ;NÃO INFORMADO       ;4421;AC        ;NORTE          ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;7,55
GASOLINA                 ;NÃO INFORMADO       ;4421;AM        ;NORTE          ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;9,33
GASOLINA                 ;NÃO INFORMADO       ;4421;BA        ;NORDESTE       ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;6,95
GASOLINA                 ;NÃO INFORMADO       ;4421;MG        ;SUDESTE        ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;6,9
GASOLINA                 ;NÃO INFORMADO       ;4421;PA        ;NORTE          ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;7,61
GASOLINA                 ;NÃO INFORMADO       ;4421;PB        ;NORDESTE       ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;6,99
GASOLINA                 ;NÃO INFORMADO       ;4421;SP        ;SUDESTE        ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;6,66
GAUCHO                   ;700 G/KG IMIDACLOPRI;4126;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;117,14
GERADOR PARA MARTELETE   ;10 KVA              ;14248;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;
GERATRIZ, BANDEIRAMENTO, ;NÃO INFORMADO       ;14646;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;1,8
GESAPRIM                 ;500 CIBA-GEIGY 500 G;4040;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;20,0
GESAPRIM                 ;500 CIBA-GEIGY 500 G;4040;MA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;35,0
GESAPRIM                 ;500 CIBA-GEIGY 500 G;4040;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;20,0
GESAPRIM                 ;500 CIBA-GEIGY 500 G;4040;MA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;44,75
GESAPRIM                 ;500 CIBA-GEIGY 500 G;4040;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;20,0
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;0,3
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;0,48
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;0,2
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;0,25
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;GO        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;0,19
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;MA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;0,19
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;MS        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;0,39
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;0,26
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;PI        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;0,2
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;PR        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;0,53
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;SP        ;SUDESTE        ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;0,26
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,24
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,76
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,25
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;MA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,22
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,24
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;MS        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,39
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,26
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;PI        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,22
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;PR        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,53
GESSO AGRICOLA           ;NÃO INFORMADO       ;4548;SP        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;0,31
GIRASSOL                 ;NÃO INFORMADO       ;4738;GO        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;MT        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;RS        ;SUL            ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,75
GIRASSOL                 ;NÃO INFORMADO       ;4738;GO        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;MG        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;MT        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;RS        ;SUL            ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,74
GIRASSOL                 ;NÃO INFORMADO       ;4738;GO        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;MG        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;MT        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,96
GIRASSOL                 ;NÃO INFORMADO       ;4738;RS        ;SUL            ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,73
GIRASSOL                 ;NÃO INFORMADO       ;4738;GO        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GIRASSOL                 ;NÃO INFORMADO       ;4738;MT        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,95
GIRASSOL                 ;NÃO INFORMADO       ;4738;RS        ;SUL            ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,79
GLADIUM                  ;NÃO INFORMADO       ;14565;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;1210,0
GLADIUM                  ;NÃO INFORMADO       ;14565;PR        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;2000,0
GLIFOSATO                ;NÃO INFORMADO       ;5617;ES        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;50,0
GLIFOSATO                ;480 G/L             ;10092;PA        ;NORTE          ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;27,0
GLIFOSATO                ;480 G/L             ;10092;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;45,53
GLIFOSATO                ;NÃO INFORMADO       ;5617;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;32,0
GLIFOSATO                ;480 AGRIPEC 480 G/L ;7214;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;18,14
GLIFOSATO                ;NÃO INFORMADO       ;5617;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;45,53
GLIFOSATO                ;ZAPP QI 620 620 G/L ;11535;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;35,78
GLIFOSATO                ;480 G/L             ;10092;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;26,05
GLIFOSATO                ;480 G/L             ;10092;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;45,0
GLIFOSATO                ;480 G/L             ;10092;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;27,04
GLIFOSATO                ;NORTOX WG 792,5 + 72;7298;PR        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;31,0
GLIFOSATO                ;ZAPP QI 620 620 G/L ;11535;PR        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;24,25
GLIFOSATO                ;NORTOX 480 G/L GLIFO;4042;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;65,0
GLIFOSATO                ;NÃO INFORMADO       ;5617;RS        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;24,49
GLIFOSATO                ;ATANOR 480 G/L GLIFO;7163;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;23,0
GLIFOSATO                ;NORTOX 480 G/L GLIFO;4042;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;23,0
GLIFOSATO                ;480 G/L             ;10092;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;19,0
GLIFOSATO                ;ZAPP QI 620 620 G/L ;11535;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;32,1
GLIFOSATO                ;540 G/L             ;13988;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;25,0
GLIFOSATO                ;480 G/L             ;10092;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;24,0
GLIFOSATO                ;ZAPP QI 620 620 G/L ;11535;MA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;24,5
