ano_agricola;safra;uf;produto;id_produto;id_levantamento;dsc_levantamento;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
2021/22             ;UNICA          ;RO;SOJA                                    ;4744; 003;3º LEV              ;469.1;1551.8;3.3
2021/22             ;UNICA          ;RO;SOJA                                    ;4744; 004;4º LEV              ;469.1;1551.8;3.3
2021/22             ;UNICA          ;RO;SOJA                                    ;4744; 005;5º LEV              ;403;1333.1;3.3
2021/22             ;UNICA          ;RO;SOJA                                    ;4744; 006;6º LEV              ;396.5;1301.3;3.3
2021/22             ;UNICA          ;RO;SOJA                                    ;4744; 007;7º LEV              ;396.5;1301.3;3.3
2021/22             ;UNICA          ;RO;SOJA                                    ;4744; 008;8º LEV              ;532.1;1768.7;3.3
2021/22             ;UNICA          ;RO;SOJA                                    ;4744; 009;9º LEV              ;529.7;1766.5;3.3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 010;10º LEV             ;95;285;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 011;11º LEV             ;95;285;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 012;12º LEV             ;95;285;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 001;1º LEV              ;70;210.4;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 002;2º LEV              ;70;210.4;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 003;3º LEV              ;70;210.4;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 004;4º LEV              ;70;210.4;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 005;5º LEV              ;70;210.4;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 006;6º LEV              ;90;270.5;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 007;7º LEV              ;90;270.5;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 008;8º LEV              ;90;270.5;3
2021/22             ;UNICA          ;RR;SOJA                                    ;4744; 009;9º LEV              ;95;285;3
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 010;10º LEV             ;6358;9111;1.4
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 011;11º LEV             ;6358;9111;1.4
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 012;12º LEV             ;6358;10433.5;1.6
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 001;1º LEV              ;6221.3;21028;3.4
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 002;2º LEV              ;6221.3;21028;3.4
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 003;3º LEV              ;6279.2;21223.7;3.4
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 004;4º LEV              ;6279.2;21223.7;3.4
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 005;5º LEV              ;6358;13739.6;2.2
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 006;6º LEV              ;6358;11234.6;1.8
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 007;7º LEV              ;6358;10217.3;1.6
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 008;8º LEV              ;6358;9727.7;1.5
2021/22             ;UNICA          ;RS;SOJA                                    ;4744; 009;9º LEV              ;6358;9111;1.4
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 010;10º LEV             ;727.6;2038.7;2.8
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 011;11º LEV             ;727.6;2038.7;2.8
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 012;12º LEV             ;727.6;2107.9;2.9
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 001;1º LEV              ;705.4;2434.3;3.5
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 002;2º LEV              ;722.1;2492;3.5
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 003;3º LEV              ;726.2;2673.1;3.7
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 004;4º LEV              ;729.7;2608.7;3.6
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 005;5º LEV              ;725.5;2098.9;2.9
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 006;6º LEV              ;726.9;2126.9;2.9
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 007;7º LEV              ;727.6;2101.3;2.9
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 008;8º LEV              ;727.6;2139.1;2.9
2021/22             ;UNICA          ;SC;SOJA                                    ;4744; 009;9º LEV              ;727.6;2038.7;2.8
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 010;10º LEV             ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 011;11º LEV             ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 012;12º LEV             ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 001;1º LEV              ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 002;2º LEV              ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 003;3º LEV              ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 004;4º LEV              ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 005;5º LEV              ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 006;6º LEV              ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 007;7º LEV              ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 008;8º LEV              ;0;0;0
2021/22             ;UNICA          ;SE;SOJA                                    ;4744; 009;9º LEV              ;0;0;0
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 010;10º LEV             ;1215.5;4679.7;3.8
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 011;11º LEV             ;1215.5;4679.7;3.8
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 012;12º LEV             ;1215.5;4202;3.5
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 001;1º LEV              ;1215.5;4436.6;3.6
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 002;2º LEV              ;1215.5;4436.6;3.6
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 003;3º LEV              ;1215.5;4497.4;3.7
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 004;4º LEV              ;1215.5;4497.4;3.7
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 005;5º LEV              ;1215.5;4558.1;3.8
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 006;6º LEV              ;1215.5;4643.2;3.8
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 007;7º LEV              ;1215.5;4679.7;3.8
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 008;8º LEV              ;1215.5;4679.7;3.8
2021/22             ;UNICA          ;SP;SOJA                                    ;4744; 009;9º LEV              ;1215.5;4679.7;3.8
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 010;10º LEV             ;1138;3860.1;3.4
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 011;11º LEV             ;1138;3860.1;3.4
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 012;12º LEV             ;1340.8;4293.2;3.2
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 001;1º LEV              ;1119;3495.8;3.1
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 002;2º LEV              ;1122.4;3506.4;3.1
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 003;3º LEV              ;1138;3571;3.1
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 004;4º LEV              ;1138;3571;3.1
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 005;5º LEV              ;1138;3703.1;3.3
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 006;6º LEV              ;1138;3794.1;3.3
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 007;7º LEV              ;1138;3860.1;3.4
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 008;8º LEV              ;1138;3881.7;3.4
2021/22             ;UNICA          ;TO;SOJA                                    ;4744; 009;9º LEV              ;1138;3868.1;3.4
2022/23             ;UNICA          ;AC;SOJA                                    ;4744; 010;10º LEV             ;11.9;43.9;3.7
2022/23             ;UNICA          ;AC;SOJA                                    ;4744; 011;11º LEV             ;11.9;43.9;3.7
2022/23             ;UNICA          ;AC;SOJA                                    ;4744; 012;12º LEV             ;12;45.7;3.8
